spotify_id,name,followers,popularity,genres
1cYhx7ZOhYoVmnDPb9KMwo,Mc Davi,3428415.0,71,"['funk carioca', 'funk mtg', 'funk ostentacao', 'funk paulista']"
2IMZYfNi21MGqxopj9fWx8,Rels B,4052147.0,81,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol']"
37ioGUZGhKk7VjWIocx8kM,DTF,580874.0,62,"['french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']"
2MqhkhX4npxDZ62ObR5ELO,Hoobastank,2165883.0,65,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge', 'rap rock']"
03cvjFEHz8eGwYHq1L0Pp2,Kaan Boşnak,874015.0,61,['turkish alt pop']
5B8ApeENp4bE4EE3LI8jK2,Yuridia,2939739.0,72,"['latin arena pop', 'latin pop', 'mexican pop', 'ranchera']"
4FUMTycjZlEY6ZxMgqNjC8,Tierry,1278967.0,63,"['arrocha', 'sertanejo pop']"
4ckLjJztj53Ifid7WHweBn,Aleyna Tilki,772640.0,55,"['turkish pop', 'turkish trap pop']"
1ADdpen72RPuafRcv0YRBf,Antonio Orozco,1271418.0,63,"['latin pop', 'pop flamenco', 'rumba', 'spanish pop']"
1ssEwBiz4ZKrbgR6o8vOeg,Polycat,690370.0,56,"['greek house', 'thai indie pop', 'thai indie rock', 'thai pop']"
4v6XOdonnfpdTKTRJArG7v,Tink,797483.0,61,"['chicago rap', 'drill', 'pop r&b', 'r&b', 'rap', 'trap queen']"
2WoVwexZuODvclzULjPQtm,Sampha,572949.0,64,['indie soul']
2NPduAUeLVsfIauhRwuft1,Nightwish,1844144.0,64,"['finnish metal', 'finnish power metal', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'power metal', 'symphonic metal']"
5SyGEPymt1G2uto47tVWvZ,MadeinTYO,1008764.0,62,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']"
0TeVa4xdLB8vdzjsvKH6Ri,Anahí,679094.0,68,"['latin pop', 'post-teen pop']"
6Q6qTNC2rAegcR5QjzcRgE,Gilda,735390.0,58,"['argentine rock', 'cumbia villera', 'rock en espanol']"
2RpHsROrX075xfIwHn6B2U,Chris de Burgh,424499.0,61,"['mellow gold', 'new wave pop', 'soft rock']"
4yBK75WVCQXej1p04GWqxH,Jeezy,2206605.0,69,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
76whng5pl9msPkkjFUtWYn,Tempo,880865.0,56,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']"
6Jrxnp0JgqmeUX1veU591p,Santigold,660729.0,59,"['alternative dance', 'art pop', 'electropop', 'escape room', 'new rave']"
68YeXpLt3jB7JHQS5ZjMGo,Teto,1832695.0,73,['trap baiano']
6GI52t8N5F02MxU0g5U69P,Santana,2740728.0,70,"['blues rock', 'classic rock', 'mexican classic rock']"
3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,3465265.0,75,['neo mellow']
6UUrUCIZtQeOf8tC0WuzRy,Sigur Rós,1172008.0,56,"['dream pop', 'ethereal wave', 'icelandic rock', 'melancholia', 'nordic post-rock', 'post-rock']"
69MEO1AADKg1IZrq2XLzo5,UB40,2053940.0,68,"['reggae fusion', 'uk reggae']"
1rCIEwPp5OnXW0ornlSsRl,Metric,702917.0,61,"['alternative dance', 'canadian indie', 'canadian rock', 'electropop', 'indie rock', 'metropopolis', 'modern rock', 'neo-synthpop']"
1bwsprbGyKx2vBbPAwVebl,Noche de Brujas,424688.0,58,['cumbia chilena']
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,1314107.0,64,"['electropop', 'metropopolis', 'neo-synthpop', 'shimmer pop']"
4mrBetqy378Jf1y6NLszlx,VINAI,462021.0,64,"['dance pop', 'edm', 'electro house', 'melbourne bounce international', 'pop dance', 'slap house', 'tropical house']"
5ZfBThYiIIhL7jHMG8gDB2,Ferrugem,4856513.0,69,['pagode']
1LMyTeRhjaitILs98h3MaF,Jósean Log,522340.0,64,['mexican indie']
4ULO7IGI3M2bo0Ap7B9h8a,Teyana Taylor,1540069.0,62,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,716796.0,67,"['alt z', 'nz pop', 'pop']"
6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,921835.0,63,['tropical house']
1vp5pm1DluN0sNXx4tMZzo,Atitude 67,1174341.0,61,"['funk carioca', 'pagode', 'pop nacional', 'sertanejo pop']"
27rK4pP0VMqWiRe7pamKe5,Abhay Jodhpurkar,491816.0,55,['modern bollywood']
1tZ99AnqyjgrmPwLfGU5eo,Fito y Fitipaldis,1634625.0,65,"['latin rock', 'rock en espanol', 'spanish pop']"
3RTAXX6KGdljBsOIupyZgT,Los Bunkers,872562.0,63,"['chilean rock', 'concepcion indie', 'latin alternative', 'latin rock', 'rock en espanol']"
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,5208348.0,68,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'urban contemporary']"
2DP9xStkVVv753RBiEHXQB,Alkilados,1952924.0,56,"['colombian pop', 'ecuadorian pop', 'latin pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
7CwiLiC1S8B69RMPxbDb6S,DLD,722066.0,63,"['latin alternative', 'latin arena pop', 'latin rock', 'mexican rock', 'rock en espanol']"
32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,1894916.0,70,"['classic country pop', 'country', 'country dawn']"
58MLl9nC29IXbE4nEtuoP2,Alex & Sierra,1110402.0,61,"['neo mellow', 'pop', 'post-teen pop', 'uk pop', 'viral pop']"
7yxi31szvlbwvKq9dYOmFI,Jon Hopkins,444753.0,57,"['ambient', 'compositional ambient', 'electronica', 'intelligent dance music', 'post-rock']"
4m6ubhNsdwF4psNf3R8kwR,KHEA,4437145.0,75,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']"
6aLdhHUqgdKE86xbtNmY8g,Crush,1034756.0,68,"['k-pop', 'korean r&b']"
46pWGuE3dSwY3bMMXGBvVS,Rema,1108392.0,77,['nigerian pop']
6pPa982maNkzxD8kjhwbYr,Illslick,691863.0,47,"['thai hip hop', 'thai pop']"
62IUrFqq28x2SbRdzm9sQt,Hassan Shakosh,1371565.0,47,['mahraganat']
2vJvM1hPBYqDoGBje0kRMd,Jassa Dhillon,512598.0,58,"['desi pop', 'punjabi pop']"
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,14789933.0,68,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
7AUgYiThuW80zSOwY7Ub2g,El Mimoso Luis Antonio López,1182499.0,64,"['banda', 'musica mexicana', 'nueva musica mexicana', 'ranchera']"
2TL8gYTNgD6nXkyuUdDrMg,Jasmine Thompson,846606.0,66,"['neo mellow', 'pop', 'uk pop', 'viral pop']"
6bmlMHgSheBauioMgKv2tn,Powfu,1098324.0,71,['sad rap']
0wnYgCeP013HkKoOyC5V32,Allie X,781112.0,56,"['alt z', 'art pop', 'australian pop', 'canadian electropop', 'canadian pop', 'dance pop', 'dark pop', 'electropop', 'escape room', 'indie poptimism', 'metropopolis', 'pop', 'post-teen pop']"
33tFkBLsl6f8TjKkV0uF0C,Lovejoy,1165529.0,67,"['dream smp', 'indie pop']"
6rs1KAoQnFalSqSU4LTh8g,back number,3192164.0,68,"['j-pop', 'j-rock']"
4cgw3nEf6uOQ2NqHwSXErR,Balti,568992.0,54,"['arabic hip hop', 'moroccan pop', 'rap tunisien', 'rif', 'tunisian pop']"
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,1966327.0,71,"['danish pop', 'pop', 'scandipop']"
4SsVbpTthjScTS7U2hmr1X,Arcangel,8825949.0,81,"['latin hip hop', 'reggaeton', 'trap latino']"
6WblGc5J26o230eRVSNGV3,Mc's Zaac & Jerry Smith,538142.0,34,"['brega funk', 'funk carioca']"
5nki7yRhxgM509M5ADlN1p,Oliver Heldens,964119.0,69,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']"
4uyqaioPEdClDxU6zvYlAZ,Pablo López,686412.0,59,['spanish pop']
6Ifk2cbxyVzT41jLexYCas,Budi Doremi,1054487.0,61,['indonesian pop']
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,2389354.0,67,"['dance pop', 'neo mellow', 'pop', 'pop rock']"
07XSN3sPlIlB2L2XNcTwJw,KISS,7606668.0,73,"['album rock', 'glam rock', 'hard rock', 'metal', 'rock']"
5npvUMe1CGnIhTX7OaLGVV,Ulices Chaidez,676126.0,62,"['musica mexicana', 'nueva musica mexicana', 'sierreno']"
2z2TRvloJt4EfUNQp9rHAi,Alonzo,1627428.0,68,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']"
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,3961493.0,72,"['k-pop', 'k-pop girl group']"
6kEsKkXuE4olX7m3mNLZkS,Art Garfunkel,481174.0,49,"['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,8814633.0,78,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'uk pop']"
3wcj11K77LjEY1PkEazffa,Burna Boy,3271956.0,81,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']"
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,18337096.0,82,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
3W4lVkySjtIvd67UUg0F3i,Cabas,586743.0,54,"['colombian pop', 'colombian rock', 'ecuadorian pop', 'latin alternative', 'latin pop', 'latin rock', 'reggaeton colombiano', 'rock en espanol', 'tropical']"
6byQKddO1b34lXC2ZEjehQ,Patricio Rey y sus Redonditos de Ricota,1165986.0,65,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']"
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,4421272.0,77,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']"
5kjGRHClVacSyllOUqU1S0,SPITZ,1551837.0,61,"['classic j-pop', 'j-pop', 'j-rock']"
6QyO41KctzGc70mVaVnXQO,CLC,1148926.0,53,"['k-pop', 'k-pop girl group', 'korean city pop']"
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,7972030.0,73,"['melodic rap', 'trap']"
46wEUZyujVrFSrdCnTKQmV,Marwa Loud,1622465.0,60,"['francoton', 'pop urbaine']"
3vJJGsSAF5zQegZo5sJEh6,Can Bonomo,616997.0,58,"['eurovision', 'turkish pop', 'turkish rock']"
6OzE2OdvV2tGAxSBsBuZ74,Hoàng Dũng,428885.0,56,"['v-pop', 'vietnamese singer-songwriter']"
0WnP62TjkFfRrt52yE8zcX,Lucas Sugo,488755.0,57,"['canto popular uruguayo', 'cumbia pop', 'cumbia uruguaya']"
4yxLYO2imECxGYTTV7RQKb,Pailita,522922.0,78,"['drill chileno', 'urbano chileno']"
0qlWcS66ohOIi0M8JZwPft,GFRIEND,1429062.0,60,"['k-pop', 'k-pop girl group']"
4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,1026144.0,62,"['chamber pop', 'indie folk', 'stomp and holler']"
3b5bg1k6N9u31OtzSfK2dP,Dosseh,738525.0,58,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']"
6SKusTjOAPsTZ6kareKQdm,TAEYONG,972545.0,58,['k-pop']
10gzBoINW3cLJfZUka8Zoe,Above & Beyond,726333.0,62,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
49Z1AvGeUaBSanPaOmplK6,Andrés Cepeda,2574113.0,65,"['colombian pop', 'latin pop', 'tropical']"
4B0rppbJilYfZOPPEgpPtz,Léo Magalhães,403693.0,54,"['arrocha', 'brega romantico', 'forro', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']"
0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,4155829.0,71,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']"
6tdM5Njlln7nWkonCppW0u,MC Loma e As Gêmeas Lacração,802818.0,38,"['brega funk', 'funk carioca']"
37mqXU98U5GmH5ZDtlHM1c,Matheus Fernandes,516799.0,69,"['arrocha', 'sertanejo pop']"
7scapvSjZLSm0fBgqGM0Mn,Lil Loaded,717194.0,62,"['dfw rap', 'viral rap']"
2LRoIwlKmHjgvigdNGBHNo,Feid,2118853.0,88,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
0E02VcvA5p1ndkLdqWD5JB,Ankit Tiwari,10692939.0,68,"['desi pop', 'filmi', 'modern bollywood']"
5HenzRvMtSrgtvU16XAoby,Zion.T,539138.0,56,"['k-pop', 'k-rap', 'korean r&b']"
6PH3FLQAxtqYy46Zv08bpV,Ivan Cornejo,469015.0,73,['nueva musica mexicana']
5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,1161121.0,73,"['folk-pop', 'irish pop', 'pop', 'uk pop']"
5wyWp867LWGjFmYZXVSFnZ,MERO,1981457.0,66,['german hip hop']
1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,2184776.0,71,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']"
6L5bLEtpxwd0KOdOr3gtW4,MiyaGi & Endspiel,1492130.0,59,"['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']"
2gKYxTUOqw9aPt7ljMwSHT,Orishas,426619.0,55,"['conscious hip hop', 'cuban alternative', 'hip hop cubano', 'latin alternative', 'latin hip hop']"
1l0mKo96Jh9HVYONcRl3Yp,2NE1,2252100.0,58,"['dance pop', 'k-pop', 'k-pop girl group']"
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,8362283.0,75,"['dance pop', 'pop', 'urban contemporary']"
3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,1295924.0,62,"['indie pop', 'lilith', 'piano rock']"
5pughe5rcsOq3GF0utMOs5,DrefQuila,970154.0,61,"['reggaeton chileno', 'trap chileno', 'trap latino', 'urbano chileno']"
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,4721166.0,74,"['boy band', 'dance pop']"
77GVmrLGuxNEvj2ibvT62v,Luigi 21 Plus,1035342.0,60,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']"
3gvNMbcnvmnjGaG6hvJfSH,Smiley,412900.0,47,['romanian pop']
0QrUbsrL5imqntAfDl8i7q,Fred De Palma,976750.0,66,['italian pop']
0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,645116.0,62,"['folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']"
3CnCGFxXbOA8bAK54jR8js,Vald,1193986.0,64,"['french hip hop', 'pop urbaine', 'rap conscient']"
4jFlmD92WULLlaRS8Cj6QS,Francesca Michielin,652838.0,55,"['italian adult pop', 'italian indie pop', 'italian pop', 'italian pop rock']"
1cg0bYpP5e2DNG0RgK2CMN,Joker Xue,520734.0,56,['mandopop']
5exy2LREZrJ6aRzj1SwXQX,Bruninho & Davi,1532826.0,50,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
05fG473iIaoy82BF1aGhL8,Slipknot,8598971.0,78,"['alternative metal', 'nu metal', 'rap metal']"
6X9aYHnQ75YI8o08aoa0iS,Boyzone,939467.0,60,"['boy band', 'dance pop', 'europop', 'soft rock']"
7okwEbXzyT2VffBmyQBWLz,Maná,8541383.0,77,"['latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,6514672.0,75,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']"
4BFn4jmfqSNaHtPWHTcy41,MamboLosco,632431.0,65,['trap italiana']
1l2ekx5skC4gJH8djERwh1,Don Diablo,1789756.0,67,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']"
762310PdDnwsDxAQxzQkfX,Depeche Mode,4721947.0,72,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4339428.0,81,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul', 'urban contemporary']"
4zTNiArZgV1SKWATSFshVI,PRISTIN V,425939.0,39,"['k-pop', 'k-pop girl group']"
37DdwREpvvQHmGLFEZ4h0Q,Basshunter,426185.0,60,"['dance pop', 'eurodance', 'europop']"
1lYT0A0LV5DUfxr6doRP3d,The Stone Roses,1279716.0,60,"['alternative rock', 'britpop', 'dance rock', 'madchester', 'modern rock', 'rock']"
5XP2oDdaTLdRheal4GRXyl,Amal Maher,521386.0,34,"['arab pop', 'egyptian pop']"
0CBKUzrf6yGdTgxAQbUUHS,Rafaga,534909.0,62,"['cumbia chilena', 'cumbia villera']"
6vTqEFbTtTRJsuIpzZgjxi,Grupo Menos É Mais,2096102.0,72,"['pagode', 'pagode novo']"
79AyR6ATpj2LTPxfb6FX50,Lauren Spencer Smith,791137.0,71,"['gen z singer-songwriter', 'pop', 'uk pop']"
5GwdnlZaSwKpHmjcAijATP,Smolasty,485451.0,62,"['polish pop', 'polish trap']"
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,854691.0,71,"['turkce drill', 'turkish trap']"
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,5136375.0,71,"['canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']"
32WkQRZEVKSzVAAYqukAEA,Lady A,3615627.0,68,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop']"
7n1XMwvxPf10t4OX6h6Ufy,Nando Reis,2654328.0,64,"['brazilian rock', 'mpb', 'pop rock brasileiro']"
6sNKQgLUy4LVNEX3r1kG1A,Big Zulu,455058.0,48,"['afro soul', 'kasi rap', 'south african hip hop', 'south african pop']"
6jEiUoyyJNPHzSR0Nib6HX,Walk Off the Earth,570418.0,58,"['canadian rock', 'pop rock']"
0b4XpbAVDPngjDTbcSWH8N,Anji,852698.0,46,['indonesian pop']
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,8876613.0,80,"['electro', 'filter house']"
7GXXMm3DB1VswVcuGyInUd,Vanilla Ice,416312.0,58,"['hip house', 'miami hip hop']"
06lnOkY99sXVW44Y0M4BDP,Vitão,1013971.0,62,['pop nacional']
2DJNQjrMqbyGFax9mgHm3f,Özgün,421796.0,50,"['deep turkish pop', 'turkish pop', 'turkish rock']"
6jQZzWW3JlEtcRDSzFVKSP,Nitro,626645.0,61,['italian hip hop']
2nszmSgqreHSdJA3zWPyrW,Luis Miguel,10461701.0,81,"['bolero', 'latin pop']"
6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,4776291.0,81,['ohio hip hop']
682qzOnGxexrwH41Cy51Hu,Alzate,545645.0,55,"['colombian pop', 'musica popular colombiana']"
2boacFGRX1WIo7NFS8B0F2,Gazapizm,3386142.0,61,['turkish hip hop']
3SMvE0QyULRkKy2Y2FLbUG,Shahyn,451416.0,44,"['egyptian hip hop', 'egyptian pop']"
6nVMMEywS5Y4tsHPKx1nIo,TVXQ!,763515.0,51,"['k-pop', 'k-pop boy group']"
4bYPcJP5jwMhSivRcqie2n,Adam Levine,963698.0,72,"['deep talent show', 'neo mellow']"
1Yj5Xey7kTwvZla8sqdsdE,Cris Mj,630978.0,78,"['mambo chileno', 'urbano chileno']"
6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,1185361.0,67,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
26AHtbjWKiwYzsoGoUZq53,Pentatonix,3369503.0,64,['a cappella']
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,4967170.0,72,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']"
4I7D65YMlr6ZxVEGPb7q2K,Johannes Oerding,572231.0,56,"['german pop', 'german pop rock']"
2KJgliIl1dMyeOMyCcnYv7,Bahaa Sultan,819264.0,46,"['arab pop', 'egyptian pop']"
7w9jdhcgHNdiPeNPUoFSlx,Dropkick Murphys,1108433.0,61,"['boston punk', 'boston rock', 'celtic punk', 'celtic rock', 'punk', 'skate punk']"
6rl53MP8HSoiugpqzA50Zh,Amir,664971.0,58,"['eurovision', 'francoton', 'french pop']"
204IwDdaHE4ymGk9Kya2pY,Djonga,1526840.0,68,"['afrofuturismo brasileiro', 'rap mineiro']"
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,3030563.0,79,"['hip hop', 'rap', 'southern hip hop', 'trap']"
7EJB9F3fv0x2ezht730D7F,Burcu Güneş,401829.0,50,"['deep turkish pop', 'turkish pop', 'turkish singer-songwriter']"
2yEkZBBjhzKzt6LF5XMaFi,Blue,506586.0,61,"['boy band', 'dance pop', 'europop']"
0bAsR2unSRpn6BQPEnNlZm,Aimer,1976777.0,68,"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']"
3l0CmX0FuQjFxr8SK7Vqag,Clairo,3467574.0,75,"['bedroom pop', 'indie pop', 'pop']"
3dRfiJ2650SZu6GbydcHNb,John Williams,1154733.0,70,"['orchestral soundtrack', 'soundtrack']"
4cgBCGxtlfap2g6jveB7du,Afgan,1525238.0,64,"['indonesian pop', 'malaysian pop']"
7fAKtXSdNInWAIf0jVUz65,Roberto Carlos,4196809.0,69,"['jovem guarda', 'mpb']"
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,1815894.0,68,"['contemporary country', 'country', 'country road', 'oklahoma country']"
2Tglaf8nvDzwSQnpSrjLHP,Cuco,1852727.0,71,"['bedroom pop', 'dream pop']"
0HU0U9kdXEHZVxUNbuQe8S,Donny Hathaway,496621.0,56,"['chicago soul', 'classic soul', 'funk', 'neo soul', 'quiet storm', 'soul']"
6jFvKq4gMkQ50joURHPGXO,Huong Tram,476143.0,36,['v-pop']
0Qd65xBSFzdm3zCEu2ThQF,Biagio Antonacci,733117.0,55,"['classic italian pop', 'italian adult pop']"
1UCxzrM5WJh9ure5vCcsim,Charlie Charles,489612.0,49,"['italian hip hop', 'italian pop']"
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,9513079.0,65,['k-rap']
7374lH6kwx9uQATYQ9H3Cp,Eraserheads,2809610.0,63,"['opm', 'pinoy reggae', 'pinoy rock']"
1CTvStsvYcGi6FfDHzNg0t,Mazhar Alanson,407603.0,51,"['turkish jazz', 'turkish pop', 'turkish rock']"
2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,5191705.0,74,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']"
4VrqQQy6X0hlMtqY5gp6Wx,X JAPAN,504191.0,48,"['j-metal', 'japanese heavy metal', 'japanese power metal', 'visual kei']"
6PUZZX4GCzeFS0GaDWxVwz,Maher Zain,2339729.0,59,"['nasheed', 'rif', 'sholawat']"
0AspLZGQkP38yddNoD0pLn,Mario Bautista,1672447.0,60,"['latin pop', 'latin viral pop', 'mexican pop', 'reggaeton', 'reggaeton mexicano']"
0HSc7yUdNSosxRb2UJnXlz,Namika,604702.0,51,['german pop']
3RNrq3jvMZxD9ZyoOZbQOD,Korn,5660980.0,74,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rock']"
4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,1224577.0,64,"['chamber pop', 'folk', 'indie pop', 'indie rock', 'seattle indie', 'stomp and holler']"
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,5121783.0,75,"['metropopolis', 'modern rock', 'pop', 'pop rock']"
68kEuyFKyqrdQQLLsmiatm,Vince Staples,1639634.0,68,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
0NiaKn55OzJswiYevvlKfz,Raí Saia Rodada,1919147.0,62,"['arrocha', 'forro']"
6RoZip1Hn7ahR6MjzBKKLK,Mawar de Jongh,618371.0,46,['indonesian pop']
2MLHBMApNE5h8wIufiTPs7,Duncan Dhu,597060.0,58,"['cantautor', 'rock en espanol', 'spanish new wave', 'spanish pop']"
6qFt3TjvxMt77YGsktWG8Z,Sofiane,1345918.0,61,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap conscient', 'rap francais']"
06HL4z0CvFAxyc27GXpf02,Taylor Swift,58554324.0,94,['pop']
0CrGLmfVKzk9rAyiNb91ft,Diego & Arnaldo,1086872.0,59,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
3JSSjGYcIkgsrz7892CelT,Ed Maverick,2296380.0,71,"['chihuahua indie', 'indie triste', 'mexican indie']"
2F8GvYuY0lfZNYu45dY6gJ,Die Toten Hosen,1173536.0,63,"['german alternative rock', 'german pop', 'german punk', 'german rock']"
2aIcnnHTA16VbmhNJGLrGs,Makhadzi,747337.0,52,"['afro soul', 'bolobedu house', 'venda pop']"
1NAWG3AngjBXyKbmPaz92D,Sammy Davis Jr.,456697.0,49,"['adult standards', 'easy listening', 'lounge', 'swing', 'vocal jazz']"
6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,790444.0,60,"['alternative rock', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'piano rock', 'rock', 'stomp and holler']"
4F84IBURUo98rz4r61KF70,The White Stripes,2722027.0,70,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']"
2rWCIhENZyPVDAeFC0ESWN,Josh A,611735.0,67,"['emo rap', 'meme rap', 'pop rap', 'sad rap']"
1C6qssOWal7Sii2guMg0mx,Pop Pongkool,633549.0,53,['thai pop']
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,20528951.0,85,['pop']
7HwzlRPa9Ad0I8rK0FPzzK,SEKAI NO OWARI,1740553.0,65,"['anime', 'j-pop']"
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,6098372.0,69,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap', 'uk pop', 'viral rap']"
6IflU2YrY5Cyw7YoBICosV,Fally Ipupa,486328.0,58,"['afropop', 'azontobeats', 'musique urbaine kinshasa', 'ndombolo', 'pop urbaine', 'rumba congolaise']"
2t7vyRN71qtQT18frElAnV,Maikel Delacalle,406806.0,60,"['rap canario', 'trap latino', 'urbano espanol']"
3mnR9SJ3hfV6EcrGKH44H9,Karan Randhawa,489689.0,58,"['desi pop', 'punjabi pop']"
3s8alQfNnY0roAHaJh7Xxt,Dom Kennedy,533964.0,59,"['cali rap', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
65EXuYHVoehCKqp0kOS6px,Parov Stelar,973224.0,61,"['balkan beats', 'downtempo', 'electro swing', 'nu jazz', 'tropical house']"
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,24070351.0,81,"['pop', 'r&b', 'soul']"
6CPZWzcKiOKkHn4L2XI4i2,cakal,1132650.0,70,['turkce drill']
20zafXaLhm5IcXnSU93rNn,Nadin Amizah,918630.0,62,['indonesian pop']
1qma7XhwZotCAucL7NHVLY,Mr.Children,2688841.0,64,"['classic j-pop', 'j-pop', 'j-rock']"
5gqhueRUZEa7VDnQt4HODp,Nils Frahm,557548.0,60,"['compositional ambient', 'electronica', 'neo-classical', 'neoclassical darkwave']"
